ID	Waveform	Period	Phase	Nadir	Tau	P
-0.023317033954422327	cosine	24.0	21.0	0.0	0.3660645863480636	0.006103836469221554
-1.3204721585000443	cosine	24.0	3.0	6.0	0.3451839016208194	0.009060553512911972
-0.4605666613848435	cosine	24.0	3.0	0.0	0.2783741142103382	0.0283411053804827
-1.5007491806051332	cosine	24.0	0.0	18.0	0.14024527464425107	0.16849709470074392
1.3262663508587278	cosine	24.0	15.0	18.0	0.18398184822408098	0.10391722445107726
1.1198165304117527	cosine	24.0	18.0	21.0	0.15800643217507218	0.13968972354679038
0.8805776895861206	cosine	24.0	0.0	18.0	0.23620256782189655	0.052934139906380795
-0.18920174798971665	cosine	24.0	18.0	0.0	0.3395411912439763	0.010049245916082774
-1.7947164579547692	cosine	24.0	12.0	21.0	0.40611749922565527	0.002715547870623878
0.20920059800633192	cosine	24.0	12.0	9.0	0.1907505298724862	0.09579651477177781
-0.8906517899545562	cosine	24.0	18.0	3.0	0.3660645863480636	0.006103836469221554
2.1122380964187175	cosine	24.0	0.0	6.0	0.22312388525493615	0.06331718635548518
0.30784066624224543	cosine	24.0	0.0	3.0	0.2932207336348896	0.022353887279688553
1.5742472589584726	cosine	24.0	21.0	18.0	0.2257234745358174	0.061136095767155875
-1.1573136814487988	cosine	24.0	18.0	15.0	0.17647238503126134	0.1134981303078686
-0.5288182412611705	cosine	24.0	15.0	12.0	0.326661648887654	0.01266506290239042
0.5761936733777564	cosine	24.0	6.0	0.0	0.11156194262746807	0.22250670710945153
-1.8282753368086493	cosine	24.0	18.0	15.0	0.25156701695945766	0.04251378781533029
-1.041153032644821	cosine	24.0	15.0	0.0	0.28471690049293835	0.0256371939762934
1.437083001775378	cosine	24.0	9.0	6.0	0.3241488296571744	0.013239016787172118
-0.11075201570206519	cosine	24.0	12.0	9.0	0.3029567239151251	0.019037505968002938
-0.9927295827826111	cosine	24.0	21.0	18.0	0.2558199378072597	0.039943065844359166
1.0476206441871259	cosine	24.0	3.0	6.0	0.24125756564895978	0.04930266217726652
0.9438699050726268	cosine	24.0	12.0	21.0	0.2645352517891883	0.03506947273840929
1.9367754384424813	cosine	24.0	6.0	3.0	0.21898763651213274	0.06691183000253088
-0.07052119611326929	cosine	24.0	6.0	9.0	0.24963185732219176	0.04372700742698232
-0.7291909729555127	cosine	24.0	12.0	15.0	0.29662379611637546	0.021143176383724687
0.28378230854994274	cosine	24.0	3.0	0.0	0.2338342559366841	0.05470697449766232
0.20132343460532526	cosine	24.0	15.0	21.0	0.24311342042571768	0.04802044059311893
0.7073995540848484	cosine	24.0	0.0	3.0	0.2709508044980625	0.03180287707901677
-0.8391114680098272	cosine	24.0	12.0	15.0	0.19900077460972024	0.08654178804169727
0.8345374766878955	cosine	24.0	12.0	3.0	0.3142978771675294	0.015710968084713377
-0.20251703334809257	cosine	24.0	9.0	12.0	0.34035878859600477	0.009900396537324115
1.134706751337773	cosine	24.0	0.0	18.0	0.13286394439981683	0.1815197663058417
0.32235903897423757	cosine	24.0	0.0	6.0	0.2974985136732482	0.020841095044795872
0.48160872695890744	cosine	24.0	0.0	3.0	0.2338342559366841	0.05470697449766232
1.3241449431735566	cosine	24.0	15.0	18.0	0.3792278912373914	0.004713061061363689
0.6756623984112811	cosine	24.0	9.0	6.0	0.15275979328671438	0.14782765030387718
-0.35675588996457297	cosine	24.0	0.0	3.0	0.24868087536123548	0.04433336645633893
-0.5581597875424237	cosine	24.0	15.0	12.0	0.326661648887654	0.01266506290239042
-1.2220004192915244	cosine	24.0	3.0	6.0	0.32291397248399234	0.01352921307913464
-0.05370580619495348	cosine	24.0	6.0	3.0	0.11506130054027312	0.2154327694040179
-0.19165352598641908	cosine	24.0	9.0	21.0	0.30064404334716527	0.019784814684414773
1.7990459692362653	cosine	24.0	6.0	3.0	0.19671770737530567	0.08903321910476264
-0.21297271675249332	cosine	24.0	15.0	12.0	0.2590764801522773	0.03806123580744964
2.0383690471334246	cosine	24.0	6.0	9.0	0.13040470158621958	0.18599485111582204
0.12213913014899108	cosine	24.0	18.0	15.0	0.25156701695945766	0.04251378781533029
1.9184195237234765	cosine	24.0	6.0	9.0	0.2421801600886935	0.04866185976418303
-0.446181737211759	cosine	24.0	15.0	18.0	0.19900077460972024	0.08654178804169727
1.123488088849462	cosine	24.0	12.0	15.0	0.3792278912373914	0.004713061061363689
