ID	Waveform	Period	Phase	Nadir	Tau	P
0.8699976963119671	cosine	24.0	12.0	15.0	0.20651023780253988	0.07871439991892487
-2.27797402270646	cosine	24.0	12.0	9.0	0.2505938333618936	0.043120464095440875
0.730752979078871	cosine	24.0	18.0	15.0	0.34168057527329326	0.009663826561076
-0.055827947049225356	cosine	24.0	12.0	18.0	0.17987750016531512	0.10907841091363718
0.22137469569399706	cosine	24.0	6.0	12.0	0.15678628702578262	0.1415545250123827
-0.8007440096277778	cosine	24.0	18.0	15.0	0.13141560587434356	0.18414709071421098
0.8101715325612526	cosine	24.0	15.0	12.0	0.29662379611637546	0.021143176383724687
0.24521818580252866	cosine	24.0	21.0	18.0	0.18810289544651448	0.09891558665411498
-0.3996407287881353	cosine	24.0	6.0	9.0	0.2943420407231813	0.021948655444004782
-2.977030977439652	cosine	24.0	6.0	9.0	0.21237337115470045	0.07298545049751572
0.6956034720325044	cosine	24.0	15.0	21.0	0.28799589804277326	0.02432625829671131
-0.6036646399460527	cosine	24.0	0.0	3.0	0.24125756564895978	0.04930266217726652
0.2441526862059158	cosine	24.0	6.0	9.0	0.2421801600886935	0.04866185976418303
-0.44233909096816854	cosine	24.0	3.0	15.0	0.2583465585551994	0.03847661585264555
-0.11028029084033496	cosine	24.0	15.0	18.0	0.36420896485175214	0.006326666384439039
1.0074240255167892	cosine	24.0	6.0	9.0	0.2049216739212022	0.08032379819344765
-0.3223688351608612	cosine	24.0	0.0	3.0	0.21156432679985704	0.0737564416596048
-0.8953758820187931	cosine	24.0	3.0	6.0	0.14475453938937588	0.160844803171809
1.168925065989163	cosine	24.0	9.0	6.0	0.227276765621697	0.05986116155126607
-1.3423650252534225	cosine	24.0	18.0	9.0	0.21898763651213274	0.06691183000253088
0.11959204568747604	cosine	24.0	18.0	0.0	0.2952532097773707	0.02162395005989455
-0.514606928308884	cosine	24.0	3.0	9.0	0.2974985136732482	0.020841095044795872
1.107390556772334	cosine	24.0	12.0	9.0	0.19823094280866213	0.08737598727842949
1.0714226900120345	cosine	24.0	21.0	15.0	0.19823094280866213	0.08737598727842949
