ID	Waveform	Period	Phase	Nadir	Tau	P
-0.6032868046681319	cosine	24.0	21.0	0.0	0.1885787263005176	0.09834961988888624
0.4446137327600135	cosine	24.0	3.0	6.0	0.21898763651213274	0.06691183000253088
-0.03582229796584748	cosine	24.0	12.0	9.0	0.46004539557481966	0.0008178129530211379
-0.03195922982757685	cosine	24.0	6.0	3.0	0.1818710879507543	0.10654892958100276
1.428013846927619	cosine	24.0	12.0	15.0	0.3341711120804736	0.011076319946854101
0.04181631265630244	cosine	24.0	18.0	12.0	0.1049285417631005	0.23627310386996653
-2.146657450398532	cosine	24.0	12.0	9.0	0.24311342042571768	0.04802044059311893
-0.26115579151793294	cosine	24.0	21.0	0.0	0.4104360513599501	0.0024782190637700975
-0.33505505312427525	cosine	24.0	3.0	0.0	0.19671770737530567	0.08903321910476264
-0.5799649224346198	cosine	24.0	15.0	18.0	0.13141560587434356	0.18414709071421098
1.3077919433913414	cosine	24.0	0.0	3.0	0.2264109462244084	0.060569228522496806
0.6187137797314288	cosine	24.0	18.0	21.0	0.20315112708223565	0.08214673110717585
-0.6257332614153425	cosine	24.0	15.0	6.0	0.24868087536123548	0.04433336645633893
1.6386442729625013	cosine	24.0	21.0	18.0	0.19562701126437507	0.09024213396007019
-1.9872721178428825	cosine	24.0	6.0	3.0	0.21898763651213274	0.06691183000253088
-1.7651505573612554	cosine	24.0	6.0	21.0	0.21156432679985704	0.0737564416596048
1.652730628786268	cosine	24.0	21.0	15.0	0.46752580851099557	0.0006854977761750349
-0.13872971044769217	cosine	24.0	6.0	3.0	0.30806735305944094	0.01747083493063007
0.9670463813613025	cosine	24.0	9.0	6.0	0.31669713242367614	0.015075032280515356
-0.26225000998220477	cosine	24.0	18.0	21.0	0.17305466381079335	0.11806115286078062
-0.6691487495400296	cosine	24.0	6.0	9.0	0.21237337115470045	0.07298545049751572
-1.3646569014987349	cosine	24.0	12.0	15.0	0.16896292183844172	0.12369283503412826
-0.438213709135363	cosine	24.0	0.0	21.0	0.28471690049293835	0.0256371939762934
0.7336461084690499	cosine	24.0	15.0	9.0	0.2837085193799876	0.026052042441162368
0.8097955372651292	cosine	24.0	21.0	6.0	0.21156432679985704	0.0737564416596048
-0.8843027240358019	cosine	24.0	15.0	18.0	0.16896292183844172	0.12369283503412826
-0.9643186229836205	cosine	24.0	12.0	18.0	0.23983666688708685	0.050302729438385485
0.6787898685894179	cosine	24.0	6.0	0.0	0.18593657104578012	0.10152240598303947
-1.6462479092760847	cosine	24.0	3.0	9.0	0.20824895957127373	0.07698101426976775
0.21220403248720915	cosine	24.0	0.0	3.0	0.2709508044980625	0.03180287707901677
0.31953481419169916	cosine	24.0	6.0	0.0	0.3421232907242354	0.009585702427533002
-0.03927728354241007	cosine	24.0	21.0	18.0	0.23324759035367798	0.05515330692798147
0.41101744069478074	cosine	24.0	0.0	3.0	0.39714706960674917	0.0032752197042900965
-0.012646491018937202	cosine	24.0	15.0	12.0	0.26658594334509694	0.03399663812377356
-0.3947980488678263	cosine	24.0	6.0	3.0	0.2783741142103382	0.0283411053804827
0.8079826977461441	cosine	24.0	12.0	6.0	0.33597061505524844	0.010722413737643984
-1.3031075960867007	cosine	24.0	21.0	0.0	0.24774067964969962	0.04493949144849353
-0.7080440964163851	cosine	24.0	21.0	6.0	0.30806735305944094	0.01747083493063007
-1.8674862700233317	cosine	24.0	6.0	15.0	0.16702446852620292	0.12642548136726045
1.5790904032397188	cosine	24.0	12.0	9.0	0.1608288781277825	0.13544029453589856
-0.48138513922538223	cosine	24.0	18.0	15.0	0.10888721629588466	0.22800182111776734
-0.23133411111083121	cosine	24.0	18.0	15.0	0.2891143329235558	0.023892184636934675
0.7977750322817131	cosine	24.0	0.0	3.0	0.26352749478578685	0.03560678181850737
-1.014975820533085	cosine	24.0	15.0	18.0	0.3717184280445718	0.005467174495423315
0.20506709422624556	cosine	24.0	18.0	21.0	0.31601286435014436	0.015254106285572607
-1.5222645447511374	cosine	24.0	21.0	15.0	0.2730350721704214	0.03079734328122759
0.7733365553579021	cosine	24.0	6.0	9.0	0.3241488296571744	0.013239016787172118
-0.6319731977758848	cosine	24.0	0.0	3.0	0.2561041850735112	0.03977585423405737
-0.8713789716274339	cosine	24.0	9.0	15.0	0.38076669706261496	0.004570509887354047
0.5952199800841798	cosine	24.0	18.0	21.0	0.21067524290009623	0.0746108704887449
2.0171916706282147	cosine	24.0	12.0	6.0	0.40316473806629816	0.002889432401796725
0.6863239523136769	cosine	24.0	18.0	3.0	0.4252265396972456	0.0018007516288111659
0.5685218317228518	cosine	24.0	21.0	18.0	0.2633440536251203	0.03570531001355481
0.7519858791742746	cosine	24.0	15.0	6.0	0.15960115881392725	0.1372777177333498
-1.3147476106750313	cosine	24.0	18.0	21.0	0.2783922852608415	0.028333032653019858
0.45274421154808253	cosine	24.0	18.0	12.0	0.2548264585675298	0.040531983826212474
0.9743427635409186	cosine	24.0	9.0	21.0	0.5233433347154358	0.00016995479743994133
-0.8403636259249525	cosine	24.0	12.0	15.0	0.31915218569483433	0.014447331991700058
-0.8920177235157126	cosine	24.0	0.0	21.0	0.14420726128863112	0.16176125330350544
-0.19355056594602066	cosine	24.0	3.0	6.0	0.26352749478578685	0.03560678181850737
-0.9866521809955615	cosine	24.0	12.0	3.0	0.22555494714375637	0.0612756889104502
0.6822459085394175	cosine	24.0	15.0	18.0	0.2891143329235558	0.023892184636934675
-0.5402753273731178	cosine	24.0	18.0	3.0	0.3660645863480636	0.006103836469221554
0.8565841814763783	cosine	24.0	15.0	18.0	0.22903862738099875	0.05844034568396187
-1.725395245041703	cosine	24.0	3.0	6.0	0.21898763651213274	0.06691183000253088
1.263171470806929	cosine	24.0	3.0	0.0	0.2264109462244084	0.060569228522496806
-0.13946659034623268	cosine	24.0	12.0	9.0	0.3253979627236529	0.012950952528887621
0.4292584989912173	cosine	24.0	18.0	21.0	0.2783922852608415	0.028333032653019858
0.8484831854649175	cosine	24.0	6.0	3.0	0.2783741142103382	0.0283411053804827
0.29850149847770624	cosine	24.0	15.0	18.0	0.27409540653791653	0.03029598352690821
1.8746608405356608	cosine	24.0	3.0	18.0	0.16639299379457437	0.12732468937632635
0.24366191552824712	cosine	24.0	15.0	9.0	0.2613104783763044	0.03681260452934408
0.6239217732262671	cosine	24.0	3.0	6.0	0.2561041850735112	0.03977585423405737
-2.097007298291354	cosine	24.0	18.0	15.0	0.2365480905738184	0.052679346147498834
-1.2323782461075061	cosine	24.0	9.0	6.0	0.27198694902268655	0.031299660183120276
-1.2457788487863166	cosine	24.0	15.0	9.0	0.2837085193799876	0.026052042441162368
-1.9573811827107166	cosine	24.0	9.0	12.0	0.24311342042571768	0.04802044059311893
-0.9646787399797848	cosine	24.0	9.0	12.0	0.1608288781277825	0.13544029453589856
-0.8345224271699226	cosine	24.0	9.0	12.0	0.2505938333618936	0.043120464095440875
-0.5257259783500626	cosine	24.0	21.0	0.0	0.1885787263005176	0.09834961988888624
-0.27650553661574373	cosine	24.0	18.0	21.0	0.16553054799293276	0.12855996833004363
0.575458314135708	cosine	24.0	9.0	6.0	0.17511488498720915	0.11529525052334588
0.7147844610033458	cosine	24.0	9.0	15.0	0.2613104783763044	0.03681260452934408
0.6052481079572172	cosine	24.0	18.0	21.0	0.20315112708223565	0.08214673110717585
-1.9942548252582903	cosine	24.0	21.0	0.0	0.23295019131240413	0.055380662873957556
0.6666587762058379	cosine	24.0	12.0	15.0	0.20651023780253988	0.07871439991892487
0.7492371278141757	cosine	24.0	9.0	6.0	0.3614073158246657	0.006676747380572879
-1.8780068786270778	cosine	24.0	0.0	21.0	0.16639299379457437	0.12732468937632635
-1.8733715610861534	cosine	24.0	18.0	15.0	0.36420896485175214	0.006326666384439039
-0.7009406337053421	cosine	24.0	12.0	9.0	0.28051548510659735	0.027402861731981906
1.3809239762696608	cosine	24.0	9.0	6.0	0.3017937379566796	0.019410252116110444
1.6901861406184033	cosine	24.0	12.0	9.0	0.18327011693631026	0.10479929422810885
0.7937013622249487	cosine	24.0	12.0	15.0	0.36420896485175214	0.006326666384439039
-0.13533859606777984	cosine	24.0	15.0	12.0	0.13892506906716318	0.17078109313035117
0.006098249869074802	cosine	24.0	12.0	15.0	0.2140197009953595	0.07143562183788349
-0.7143382795855725	cosine	24.0	18.0	12.0	0.28480604192841563	0.025600788696373288
-0.4681498182978519	cosine	24.0	15.0	21.0	0.36280002740453254	0.006500636034123981
-0.7066605665116422	cosine	24.0	0.0	3.0	0.21898763651213274	0.06691183000253088
-0.26936965042319483	cosine	24.0	15.0	18.0	0.2590764801522773	0.03806123580744964
-0.06186024858215825	cosine	24.0	9.0	6.0	0.28689034348968306	0.024761821716796587
-0.66261734246051	cosine	24.0	0.0	6.0	0.2751861251477546	0.029787333680552044
0.7050217610614781	cosine	24.0	6.0	21.0	0.37487714046992215	0.0051377970621272195
0.9105084182053382	cosine	24.0	18.0	15.0	0.5369266182866037	0.00011854903346856053
-1.9591276313790575	cosine	24.0	9.0	6.0	0.3614073158246657	0.006676747380572879
0.9683076396420315	cosine	24.0	0.0	3.0	0.17444777823847862	0.11618577088949705
-0.42952915775817585	cosine	24.0	21.0	0.0	0.28471690049293835	0.0256371939762934
0.10108316305839667	cosine	24.0	9.0	21.0	0.5307666444277115	0.00013972728358702655
0.6849325077577174	cosine	24.0	18.0	0.0	0.2731092190440679	0.030762062328506853
-0.9426590254934409	cosine	24.0	12.0	9.0	0.2730350721704214	0.03079734328122759
1.4818415300934848	cosine	24.0	3.0	0.0	0.2561041850735112	0.03977585423405737
-1.4604400696595117	cosine	24.0	0.0	3.0	0.21156432679985704	0.0737564416596048
-0.19304720268905515	cosine	24.0	15.0	18.0	0.18398184822408098	0.10391722445107726
-0.7091844237288393	cosine	24.0	9.0	0.0	0.2551359238183474	0.04034778682105685
-0.08742997965109202	cosine	24.0	9.0	18.0	0.32291397248399234	0.01352921307913464
-1.6746932226760785	cosine	24.0	18.0	15.0	0.36420896485175214	0.006326666384439039
-0.25743608003374563	cosine	24.0	6.0	3.0	0.36003052104537075	0.00685497779106477
2.318980497651101	cosine	24.0	18.0	12.0	0.26232135440775123	0.03625871568011357
-0.26037922993027324	cosine	24.0	12.0	15.0	0.24405755376663804	0.047378451921575866
-0.2966065337841495	cosine	24.0	9.0	18.0	0.20414101708758137	0.08112374916958642
-0.8819997111904421	cosine	24.0	3.0	12.0	0.40304080719130236	0.0028969453261565256
-1.163858844238856	cosine	24.0	6.0	12.0	0.32103858771945964	0.013980433055581136
0.1629880482992857	cosine	24.0	18.0	3.0	0.2699264121556429	0.03230693818080994
0.17122447466720223	cosine	24.0	3.0	12.0	0.24034543548105186	0.04994280222373064
-0.2910567151659626	cosine	24.0	9.0	6.0	0.23472846285519525	0.05403216505640069
0.456332946463415	cosine	24.0	6.0	9.0	0.36885901305816393	0.005781386903632934
0.07846491831828227	cosine	24.0	18.0	21.0	0.12790996890362985	0.19060375826163167
-0.6194522159371857	cosine	24.0	18.0	21.0	0.21819935871795682	0.06761446149507122
0.515440741237684	cosine	24.0	0.0	3.0	0.21898763651213274	0.06691183000253088
1.0771610989186955	cosine	24.0	21.0	0.0	0.18118348213186988	0.10741654185240362
-0.9154054364671008	cosine	24.0	12.0	15.0	0.11639667948870429	0.21276808318223123
-0.0602042535786232	cosine	24.0	12.0	9.0	0.34035878859600477	0.009900396537324115
0.9424222830835162	cosine	24.0	9.0	12.0	0.14586805225543062	0.15899064436178167
-0.8939724809364227	cosine	24.0	21.0	18.0	0.27086816944298087	0.031843296004397496
0.3802094678854036	cosine	24.0	6.0	12.0	0.30610656038367084	0.018058395440036235
0.8268628957381018	cosine	24.0	0.0	3.0	0.30806735305944094	0.01747083493063007
0.9035512161003236	cosine	24.0	9.0	12.0	0.15334846519160655	0.14689908245619482
1.1573371595711939	cosine	24.0	21.0	0.0	0.38825031885400685	0.003930673389220724
-0.7945377530988862	cosine	24.0	0.0	21.0	0.2699264121556429	0.03230693818080994
0.6148116997603899	cosine	24.0	21.0	12.0	0.24963185732219176	0.04372700742698232
-0.021148421400546694	cosine	24.0	12.0	15.0	0.20651023780253988	0.07871439991892487
-0.7005866799628917	cosine	24.0	21.0	0.0	0.19597397046916537	0.08985625322931617
-0.9813919215117426	cosine	24.0	15.0	12.0	0.15394399545280243	0.1459636853800239
0.4983103709575008	cosine	24.0	15.0	12.0	0.2590764801522773	0.03806123580744964
-1.6023665559194842	cosine	24.0	15.0	12.0	0.34919003846611285	0.0084113441669734
0.5448175555058984	cosine	24.0	21.0	0.0	0.21076445880646086	0.0745247925817003
-0.019157875815809994	cosine	24.0	9.0	6.0	0.2421801600886935	0.04866185976418303
0.07416683265735707	cosine	24.0	21.0	18.0	0.3837299067108896	0.004306804500442138
0.4977804822064378	cosine	24.0	0.0	12.0	0.28049054928850214	0.02741363646522646
-0.8662195950090266	cosine	24.0	3.0	15.0	0.2952532097773707	0.02162395005989455
0.012580814093096368	cosine	24.0	0.0	6.0	0.364435679249729	0.006299060954990374
-0.8285336088655085	cosine	24.0	12.0	9.0	0.36280002740453254	0.006500636034123981
-0.2199274607438482	cosine	24.0	21.0	0.0	0.28471690049293835	0.0256371939762934
0.3690456974261875	cosine	24.0	18.0	15.0	0.18398184822408098	0.10391722445107726
0.14339424459154448	cosine	24.0	0.0	12.0	0.3395411912439763	0.010049245916082774
-1.7625488757121779	cosine	24.0	0.0	3.0	0.2709508044980625	0.03180287707901677
-1.5159578182533455	cosine	24.0	12.0	6.0	0.40316473806629816	0.002889432401796725
1.1648830233326095	cosine	24.0	3.0	18.0	0.35127409801076814	0.008090044838256295
-0.9653052967423634	cosine	24.0	12.0	15.0	0.3041332593091951	0.01866662856252859
-0.17233418074260598	cosine	24.0	21.0	0.0	0.3216931213361771	0.01382149916799702
-0.9826195307787517	cosine	24.0	12.0	6.0	0.39569872439840376	0.0033747297067160454
-0.4495747890688165	cosine	24.0	12.0	9.0	0.2730350721704214	0.03079734328122759
-0.4755493184381146	cosine	24.0	12.0	9.0	0.41516291795776405	0.002240087373258416
-0.02874521213131265	cosine	24.0	18.0	9.0	0.20414101708758137	0.08112374916958642
2.2254778353997793	cosine	24.0	15.0	12.0	0.20651023780253988	0.07871439991892487
1.8614001711687236	cosine	24.0	15.0	18.0	0.16145345864562208	0.13451203512311516
-0.2708583539995182	cosine	24.0	15.0	21.0	0.28051548510659735	0.027402861731981906
1.5205411292401216	cosine	24.0	0.0	3.0	0.2338342559366841	0.05470697449766232
-0.45337785350673554	cosine	24.0	18.0	3.0	0.1885787263005176	0.09834961988888624
-0.6569579421092776	cosine	24.0	3.0	6.0	0.16702446852620292	0.12642548136726045
-0.4432902048187388	cosine	24.0	15.0	18.0	0.27409540653791653	0.03029598352690821
-2.7481224967555766	cosine	24.0	6.0	9.0	0.21982506838819874	0.06617158668631351
-0.9067115128127097	cosine	24.0	6.0	9.0	0.2645352517891883	0.03506947273840929
-0.10314729398654619	cosine	24.0	6.0	12.0	0.291174533047882	0.023109639719022
-1.6629367320679675	cosine	24.0	21.0	18.0	0.31601286435014436	0.015254106285572607
1.9359463290993617	cosine	24.0	21.0	18.0	0.4514469490716348	0.0009987202463069857
-0.12007026487524952	cosine	24.0	18.0	15.0	0.1914913114169006	0.09493692298572759
-0.8904098378353736	cosine	24.0	0.0	21.0	0.29950738883023387	0.02016114215609676
-0.37570889981106326	cosine	24.0	3.0	6.0	0.21156432679985704	0.0737564416596048
1.3343388592106855	cosine	24.0	21.0	3.0	0.4502611449104903	0.0010263673653035312
1.4081908368847016	cosine	24.0	3.0	6.0	0.2932207336348896	0.022353887279688553
0.2270588067855902	cosine	24.0	6.0	9.0	0.23472846285519525	0.05403216505640069
1.3303838894191529	cosine	24.0	9.0	18.0	0.41199368903130057	0.0023973316316347427
-0.3796120677319106	cosine	24.0	12.0	9.0	0.21319176868101397	0.07221183733783956
1.1832661966380404	cosine	24.0	9.0	18.0	0.3377605919085437	0.010380190257282039
-0.20423750554988113	cosine	24.0	15.0	21.0	0.21319176868101397	0.07221183733783956
0.631760209229515	cosine	24.0	18.0	12.0	0.42720906289262345	0.001724054801173308
-1.263432316887002	cosine	24.0	6.0	21.0	0.2932207336348896	0.022353887279688553
-2.331314230860264	cosine	24.0	0.0	21.0	0.29211214466158614	0.02276070879876716
0.24689079598999675	cosine	24.0	18.0	21.0	0.16553054799293276	0.12855996833004363
-0.2783384335241442	cosine	24.0	3.0	0.0	0.2338342559366841	0.05470697449766232
1.075422817576332	cosine	24.0	15.0	9.0	0.23144642370472673	0.05654161670725406
-1.3198762736015452	cosine	24.0	15.0	12.0	0.3717184280445718	0.005467174495423315
0.12883426575985046	cosine	24.0	18.0	9.0	0.16702446852620292	0.12642548136726045
-0.5140277812815721	cosine	24.0	18.0	21.0	0.3837299067108896	0.004306804500442138
-0.15584777163429925	cosine	24.0	9.0	6.0	0.24963185732219176	0.04372700742698232
0.6882395736422153	cosine	24.0	0.0	3.0	0.330337282196268	0.011864341762666228
0.6397381114605655	cosine	24.0	0.0	3.0	0.21156432679985704	0.0737564416596048
-3.4297507745641584	cosine	24.0	15.0	12.0	0.08635882671742576	0.27718857961309573
0.6899206848703163	cosine	24.0	18.0	0.0	0.10333862342207975	0.23964102331065734
0.6242876578854691	cosine	24.0	18.0	21.0	0.2257234745358174	0.061136095767155875
0.4385637035961811	cosine	24.0	0.0	6.0	0.20824895957127373	0.07698101426976775
-0.43923630626035826	cosine	24.0	15.0	18.0	0.31915218569483433	0.014447331991700058
1.2120116732548476	cosine	24.0	3.0	0.0	0.2709508044980625	0.03180287707901677
0.6879337342873072	cosine	24.0	18.0	0.0	0.19191458635529096	0.09444831922890234
0.9840086015749071	cosine	24.0	6.0	18.0	0.3185971942066441	0.01458722712104854
0.478478193525032	cosine	24.0	9.0	15.0	0.25384446470840993	0.04112100111304758
0.049434475216509094	cosine	24.0	6.0	3.0	0.21156432679985704	0.0737564416596048
-0.742901092834124	cosine	24.0	15.0	18.0	0.10888721629588466	0.22800182111776734
0.2443795779788911	cosine	24.0	15.0	18.0	0.19900077460972024	0.08654178804169727
0.5084575794897525	cosine	24.0	18.0	0.0	0.21405857708859377	0.07139933215686703
0.17762344227903787	cosine	24.0	15.0	12.0	0.27409540653791653	0.03029598352690821
-0.48348954582169423	cosine	24.0	9.0	15.0	0.15678628702578262	0.1415545250123827
-0.1933577023351073	cosine	24.0	18.0	0.0	0.33215986099954203	0.011483852877009561
-0.4307276079409191	cosine	24.0	15.0	18.0	0.29662379611637546	0.021143176383724687
1.3316179169170586	cosine	24.0	9.0	12.0	0.317917549787477	0.014760129652761701
-1.234220244530303	cosine	24.0	3.0	18.0	0.28471690049293835	0.0256371939762934
-1.0221859860605904	cosine	24.0	6.0	9.0	0.21237337115470045	0.07298545049751572
-2.2492963365133387	cosine	24.0	12.0	9.0	0.33287837565982886	0.011336791543103485
-0.3336645304090662	cosine	24.0	18.0	15.0	0.25156701695945766	0.04251378781533029
1.4282511984694541	cosine	24.0	3.0	18.0	0.20336921463781313	0.08192052243423542
-0.16125152115170663	cosine	24.0	3.0	0.0	0.2561041850735112	0.03977585423405737
0.3150019658945282	cosine	24.0	15.0	12.0	0.18398184822408098	0.10391722445107726
-0.3011832686371302	cosine	24.0	18.0	15.0	0.2891143329235558	0.023892184636934675
-1.378270782053206	cosine	24.0	9.0	12.0	0.13090722638307875	0.18507488909218733
0.920840043748779	cosine	24.0	6.0	12.0	0.41063075173419256	0.002467975134408087
-0.35465040332693987	cosine	24.0	18.0	21.0	0.21067524290009623	0.0746108704887449
-0.12893521184138207	cosine	24.0	6.0	0.0	0.26774866230592337	0.033400440030095055
1.0798863782983839	cosine	24.0	18.0	21.0	0.10533762145004812	0.2354107865955294
0.4690020009095658	cosine	24.0	3.0	6.0	0.19671770737530567	0.08903321910476264
-0.2562088086741483	cosine	24.0	3.0	0.0	0.41941699874357624	0.0020437099756060832
0.7635507338685656	cosine	24.0	15.0	12.0	0.3116427225020147	0.016441424648025
0.017883879869595155	cosine	24.0	9.0	12.0	0.2580742462980696	0.03863252516949062
0.7369779055710397	cosine	24.0	3.0	21.0	0.23620256782189655	0.052934139906380795
-0.5561160000813017	cosine	24.0	9.0	18.0	0.3451839016208194	0.009060553512911972
-0.92774808212995	cosine	24.0	0.0	3.0	0.36003052104537075	0.00685497779106477
-0.34004896191630624	cosine	24.0	3.0	21.0	0.11810128391094828	0.20939473758024713
1.4728788168858773	cosine	24.0	15.0	18.0	0.22903862738099875	0.05844034568396187
-0.6018629854902238	cosine	24.0	21.0	18.0	0.18810289544651448	0.09891558665411498
-0.7793034618490564	cosine	24.0	21.0	3.0	0.5757437590658728	4.04783031536081e-05
0.4114564359134053	cosine	24.0	15.0	18.0	0.26658594334509694	0.03399663812377356
-0.061173308865350065	cosine	24.0	6.0	3.0	0.32291397248399234	0.01352921307913464
0.10958833152960455	cosine	24.0	15.0	18.0	0.3041332593091951	0.01866662856252859
1.7083700891885802	cosine	24.0	3.0	6.0	0.20414101708758137	0.08112374916958642
2.0122982499883433	cosine	24.0	0.0	9.0	0.23295019131240413	0.055380662873957556
0.424622044213486	cosine	24.0	6.0	12.0	0.2613104783763044	0.03681260452934408
-0.4625801450282891	cosine	24.0	21.0	18.0	0.17305466381079335	0.11806115286078062
-2.4659707610933275	cosine	24.0	9.0	12.0	0.28799589804277326	0.02432625829671131
0.27430661663102135	cosine	24.0	15.0	12.0	0.2891143329235558	0.023892184636934675
-0.564835828650073	cosine	24.0	9.0	6.0	0.19001827945420569	0.09665182047357779
0.0563263359995996	cosine	24.0	9.0	15.0	0.17171831436157145	0.11988014354567555
-1.8341962905870024	cosine	24.0	9.0	18.0	0.2338342559366841	0.05470697449766232
0.5367158959900551	cosine	24.0	15.0	12.0	0.3566995016589325	0.007303677061155208
0.049316147713114385	cosine	24.0	6.0	9.0	0.3092454351901779	0.01712572740233685
1.6541352987369542	cosine	24.0	21.0	18.0	0.21819935871795682	0.06761446149507122
0.2393111460976802	cosine	24.0	6.0	9.0	0.23472846285519525	0.05403216505640069
-0.10990817445502535	cosine	24.0	0.0	6.0	0.23056134809676734	0.057233835382467506
-0.5254153427965568	cosine	24.0	18.0	6.0	0.25191406053548604	0.04229912003936556
-0.4884085078204949	cosine	24.0	3.0	0.0	0.30806735305944094	0.01747083493063007
-0.4008596619517958	cosine	24.0	6.0	0.0	0.11156194262746807	0.22250670710945153
-1.7199605292346867	cosine	24.0	18.0	12.0	0.15739281264465074	0.14062544723114628
0.43046001087063795	cosine	24.0	6.0	21.0	0.4416869278804033	0.0012481261625825624
-0.809491666837477	cosine	24.0	6.0	9.0	0.2645352517891883	0.03506947273840929
0.07422072549379745	cosine	24.0	9.0	6.0	0.1676631877537109	0.12552046793508637
1.1303685251119453	cosine	24.0	6.0	3.0	0.15217784910165155	0.14874946071331063
-0.7621237566268223	cosine	24.0	0.0	3.0	0.2264109462244084	0.060569228522496806
-0.2863594163444054	cosine	24.0	0.0	9.0	0.16639299379457437	0.12732468937632635
-1.4200634115456223	cosine	24.0	12.0	6.0	0.32850460138735404	0.012257919988595213
-0.7723468243426302	cosine	24.0	21.0	18.0	0.15800643217507218	0.13968972354679038
-0.4651134280658409	cosine	24.0	12.0	15.0	0.27409540653791653	0.03029598352690821
-1.1075926322371121	cosine	24.0	0.0	18.0	0.2878718795329364	0.024374796195956446
-0.8898185662221793	cosine	24.0	18.0	15.0	0.15394399545280243	0.1459636853800239
1.1553939033576057	cosine	24.0	9.0	18.0	0.24125756564895978	0.04930266217726652
0.14726543734620248	cosine	24.0	3.0	9.0	0.19337403388761132	0.0927778374767943
-0.7655212680784078	cosine	24.0	0.0	21.0	0.3069026329988816	0.017817847893956983
-0.617190276829754	cosine	24.0	6.0	21.0	0.20414101708758137	0.08112374916958642
0.9221254813517686	cosine	24.0	0.0	3.0	0.1818710879507543	0.10654892958100276
-2.7122418786890474	cosine	24.0	3.0	0.0	0.24125756564895978	0.04930266217726652
0.3318626797793749	cosine	24.0	21.0	18.0	0.14295820053935102	0.16386560074610457
-2.0789001801774196	cosine	24.0	3.0	6.0	0.21156432679985704	0.0737564416596048
0.2523959037363323	cosine	24.0	21.0	12.0	0.3837624075251605	0.00430398916286051
-1.0730680419865577	cosine	24.0	12.0	9.0	0.1907505298724862	0.09579651477177781
-0.22095253813961724	cosine	24.0	9.0	0.0	0.20336921463781313	0.08192052243423542
-1.3566364659503498	cosine	24.0	9.0	18.0	0.2264109462244084	0.060569228522496806
0.21791734820553565	cosine	24.0	15.0	12.0	0.26658594334509694	0.03399663812377356
0.5073703864801193	cosine	24.0	6.0	21.0	0.2561041850735112	0.03977585423405737
-0.01618339641365665	cosine	24.0	0.0	18.0	0.2583465585551994	0.03847661585264555
-1.2716203177603256	cosine	24.0	9.0	12.0	0.33287837565982886	0.011336791543103485
-1.6435438241980787	cosine	24.0	6.0	0.0	0.22312388525493615	0.06331718635548518
0.7982852790613101	cosine	24.0	18.0	21.0	0.18810289544651448	0.09891558665411498
0.01451830880219711	cosine	24.0	15.0	18.0	0.31915218569483433	0.014447331991700058
0.3535979790276025	cosine	24.0	3.0	12.0	0.29950738883023387	0.02016114215609676
0.09923739533263243	cosine	24.0	0.0	6.0	0.2826235879895858	0.026504638918733395
0.7369315909524216	cosine	24.0	15.0	12.0	0.14643453225998282	0.15805277010113494
